#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:tree" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:tree" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:tree" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:tree" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:tree" spec="beast.base.evolution.tree.Tree">
#                    <trait dateFormat="yyyy-M-dd" id="dateTrait.t:tree" spec="beast.base.evolution.tree.TraitSet" traitname="date">
#                                    HQ613402|034-KS|DRC|2008-12-31=2008-12-31,
#HQ613403|M-M|DRC|2007-08-31=2007-08-31,
#KC242791|Bonduni|DRC|1977-06=1977-06-15,
#KR063671|Yambuku-Mayinga|DRC|1976-10-01=1976-10-01,
#KC242792|Gabon|Gabon|1994-12-27=1994-12-27,
#KC242793|1Eko|Gabon|1996-02=1996-02-15,
#KC242794|2Nza|Gabon|1996-10-27=1996-10-27,
#KU182905|Kikwit-9510621|DRC|1995-05-04=1995-05-04,
#KP271018|Lomela-Lokolia16|DRC|2014-08-20=2014-08-20,
#MH733477|BIK009-Bikoro|DRC|2018-05-10=2018-05-10,
#MH613311|Muembe.1|DRC|2017-05-07=2017-05-07,
#MK007330|18FHV090-Beni|DRC|2018-07-28=2018-07-28,
#KC242800|Ilembe|Gabon|2002-02-23=2002-02-23,
#KF113529|Kelle_2|COG|2003-10=2003-10-15,
#KJ660347|Makona-Gueckedou-C07|Guinea|2014-03-20=2014-03-20                
#                                        <taxa id="TaxonSet.EBOV_reference_set_15_ig" spec="beast.base.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.EBOV_reference_set_15_ig"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.2" meanInRealSpace="true" name="distr">
#                <parameter estimate="false" id="RealParameter.11" name="M" spec="beast.base.inference.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.12" lower="0.0" name="S" spec="beast.base.inference.parameter.RealParameter" upper="5.0">0.5</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="KappaPrior.s:EBOV_reference_set_15_cds_1,2" name="distribution">
#            <parameter id="kappa.s:EBOV_reference_set_15_cds_1,2" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1..EBOV_reference_set_15_cds_1,2" name="distr">
#                <parameter estimate="false" id="RealParameter.8..EBOV_reference_set_15_cds_1,2" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.9..EBOV_reference_set_15_cds_1,2" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="KappaPrior.s:EBOV_reference_set_15_cds_3" name="distribution">
#            <parameter id="kappa.s:EBOV_reference_set_15_cds_3" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1..EBOV_reference_set_15_cds_3" name="distr">
#                <parameter estimate="false" id="RealParameter.8..EBOV_reference_set_15_cds_3" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.9..EBOV_reference_set_15_cds_3" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="KappaPrior.s:EBOV_reference_set_15_ig" name="distribution">
#            <parameter id="kappa.s:EBOV_reference_set_15_ig" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.8" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.9" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:tree" name="distribution" x="@popSize.t:tree">
#            <OneOnX id="OneOnX.4" name="distr"/>
#        </prior>
#        <distribution id="ingroup.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="ingroup" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="HQ613402|034-KS|DRC|2008-12-31" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="HQ613403|M-M|DRC|2007-08-31" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="KC242792|Gabon|Gabon|1994-12-27" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="KC242793|1Eko|Gabon|1996-02" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="KC242794|2Nza|Gabon|1996-10-27" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="KC242800|Ilembe|Gabon|2002-02-23" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="KF113529|Kelle_2|COG|2003-10" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="KJ660347|Makona-Gueckedou-C07|Guinea|2014-03-20" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="KP271018|Lomela-Lokolia16|DRC|2014-08-20" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="KU182905|Kikwit-9510621|DRC|1995-05-04" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="MH613311|Muembe.1|DRC|2017-05-07" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="MH733477|BIK009-Bikoro|DRC|2018-05-10" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="MK007330|18FHV090-Beni|DRC|2018-07-28" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@EBOV_reference_set_15_ig" id="treeLikelihood.EBOV_reference_set_15_ig" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <siteModel id="SiteModel.s:EBOV_reference_set_15_ig" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:EBOV_reference_set_15_ig" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:EBOV_reference_set_15_ig" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:EBOV_reference_set_15_ig" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:EBOV_reference_set_15_ig" kappa="@kappa.s:EBOV_reference_set_15_ig" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@EBOV_reference_set_15_ig" id="empiricalFreqs.s:EBOV_reference_set_15_ig" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:clock" id="treeLikelihood.EBOV_reference_set_15_cds_1,2" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <data filter="1::3,2::3" id="EBOV_reference_set_15_cds_1,2" spec="beast.base.evolution.alignment.FilteredAlignment">
#            </data>
#            <siteModel id="SiteModel.s:EBOV_reference_set_15_cds_1,2" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:EBOV_reference_set_15_cds_1,2" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:EBOV_reference_set_15_cds_1,2" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:EBOV_reference_set_15_cds_1,2" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:EBOV_reference_set_15_cds_1,2" kappa="@kappa.s:EBOV_reference_set_15_cds_1,2" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@EBOV_reference_set_15_cds_1,2" id="empiricalFreqs.s:EBOV_reference_set_15_cds_1,2" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:clock" id="treeLikelihood.EBOV_reference_set_15_cds_3" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <data data="@EBOV_reference_set_15_cds" filter="3::3" id="EBOV_reference_set_15_cds_3" spec="beast.base.evolution.alignment.FilteredAlignment"/>
#            <siteModel id="SiteModel.s:EBOV_reference_set_15_cds_3" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:EBOV_reference_set_15_cds_3" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:EBOV_reference_set_15_cds_3" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:EBOV_reference_set_15_cds_3" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:EBOV_reference_set_15_cds_3" kappa="@kappa.s:EBOV_reference_set_15_cds_3" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@EBOV_reference_set_15_cds_3" id="empiricalFreqs.s:EBOV_reference_set_15_cds_3" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.EBOV_reference_set_15_cds_1,2	treeLikelihood.EBOV_reference_set_15_cds_3	treeLikelihood.EBOV_reference_set_15_ig	Tree.height	Tree.treeLength	clockRate	mutationRate.cds_1,2	mutationRate.cds_3	mutationRate.ig	kappa.cds_1,2	kappa.cds_3	kappa.ig	popSize	CoalescentConstant	mrca.date(ingroup)
0	-343286.1060783859	-343153.4494769884	-132.656601397492	-176721.07838572696	-88195.07123223126	-78237.29985903016	42.79481214274945	56.276965894090125	1.0	1.0	1.0	1.0	2.0	2.0	2.0	0.3	-29.119409119148088	1991.7513496285499
1000	-41551.08360963188	-41521.75081478792	-29.332794843958375	-16164.109904891036	-13329.686395062512	-12027.95451483437	44.50829771463768	76.32344879928866	0.0014627760203701778	0.4885475990536775	1.5659917001590418	1.49696617201369	2.0	2.168682830450669	0.4954727973370546	3.0773974520034137	-28.83463938200323	1993.4670081892368
2000	-39103.124993272846	-39056.37965242047	-46.74534085236975	-15807.261009260197	-12409.569207419887	-10839.549435740386	42.28520244779422	114.36516258239962	8.34545960061082E-4	0.3158885386613506	1.9113098209436956	1.49696617201369	2.102332196735145	2.168682830450669	1.3103661238789466	11.92253406762564	-45.701939874259345	1988.321142180316
3000	-38311.091015289494	-38252.9928376725	-58.09817761699269	-15690.58565918696	-12140.092749881016	-10422.314428604519	42.44419279664078	155.07329582829635	5.71079999566176E-4	0.3158885386613506	1.6902542394860047	1.737399518535103	2.102332196735145	2.168682830450669	3.1613433681879637	18.45395575107122	-55.90708396485739	1985.1480984934394
4000	-38201.611425109695	-38140.4795137962	-61.13191131349446	-15700.490463837918	-12086.467095038564	-10353.521954919717	41.89716318401855	165.74552175922668	7.079219968720154E-4	0.3158885386613506	1.6902542394860047	1.737399518535103	2.102332196735145	2.168682830450669	6.228682351722296	19.174245237552345	-58.078519669184814	1982.6139320114223
5000	-37977.648152426984	-37908.698193446005	-68.94995898097912	-15685.166088198343	-11898.392345297605	-10325.139759950061	49.73174022571127	225.38162328473905	3.8473638995706214E-4	0.3158885386613506	1.8262710789100838	1.5894594227892906	2.102332196735145	4.199624483626342	6.228682351722296	31.234251289558763	-64.03201419118989	1973.7758005261596
6000	-37624.07540900199	-37551.17769106908	-72.89771793290744	-15631.264921888334	-11725.963567338056	-10193.949201842695	49.945156133007664	257.1191686652986	3.8473638995706214E-4	0.3158885386613506	1.8262710789100838	1.5894594227892906	2.102332196735145	4.199624483626342	6.228682351722296	45.57144194434627	-67.60200718635753	1972.810089158438
7000	-37611.648117027406	-37538.21035912892	-73.43775789848284	-15628.278040409565	-11720.623171696989	-10189.309147022368	49.52302397081488	261.1979107296179	3.8473638995706214E-4	0.3158885386613506	1.8262710789100838	1.5894594227892906	2.1616177750219685	4.199624483626342	6.228682351722296	49.94027986828526	-68.0270167007302	1973.3616250320972
8000	-37604.99521869545	-37530.47043974469	-74.52477895075538	-15621.527751624042	-11728.375410944282	-10180.567277176366	49.288736348630145	267.3034051583713	3.8473638995706214E-4	0.3158885386613506	1.8262710789100838	1.5894594227892906	2.1616177750219685	4.199624483626342	6.228682351722296	59.043187022344	-68.9465964823632	1973.0057760135019
9000	-37610.986942484386	-37537.03016921217	-73.95677327221608	-15621.343836028052	-11726.293428472916	-10189.392904711207	50.38260626974694	271.36306866086744	3.8473638995706214E-4	0.3158885386613506	1.8262710789100838	1.5894594227892906	2.1616177750219685	4.199624483626342	5.554132955804602	45.3852811435155	-68.81291653156609	1971.2421182312605
10000	-37589.92543839354	-37515.29923547078	-74.62620292275811	-15624.99082234918	-11705.05089049242	-10185.257522629185	50.777050068095015	273.15974168521365	3.8473638995706214E-4	0.3158885386613506	1.8262710789100838	1.5894594227892906	2.1616177750219685	4.762535625650642	5.554132955804602	57.35093990734758	-69.08247850345224	1971.9785716857566
11000	-37592.16060047631	-37516.97259199725	-75.18800847906444	-15618.169501978695	-11703.889691903338	-10194.913398115214	48.551271975997274	259.66327498446844	3.8473638995706214E-4	0.3158885386613506	1.8262710789100838	1.5894594227892906	2.1616177750219685	4.762535625650642	5.554132955804602	75.92173273806091	-69.36377031491755	1973.1631976064089
12000	-37579.41328109617	-37502.7431135099	-76.67016758626191	-15611.805704039743	-11701.653228179059	-10189.284181291105	50.23777976589005	273.53172052451663	3.8473638995706214E-4	0.3158885386613506	1.8262710789100838	1.5894594227892906	2.387291435859319	4.762535625650642	5.554132955804602	86.76030945447845	-70.62458797936704	1970.962671255048
13000	-37575.97718442805	-37501.478100369335	-74.49908405871533	-15609.848692507716	-11701.369272153503	-10190.260135708115	49.78863439166668	267.9378323782518	3.8473638995706214E-4	0.3158885386613506	1.8262710789100838	1.5894594227892906	2.387291435859319	4.762535625650642	5.554132955804602	59.516945909463736	-68.83039262735686	1971.96565885458
14000	-37573.03133123383	-37498.43115359663	-74.60017763719598	-15610.095385778879	-11703.507829516619	-10184.827938301134	50.388921565961866	272.20472835921	3.8473638995706214E-4	0.3158885386613506	1.8262710789100838	1.5894594227892906	2.608052581238024	4.762535625650642	5.554132955804602	39.779751649947265	-69.2507912571365	1971.141741523914
15000	-37559.11036931778	-37482.37599020814	-76.73437910964199	-15600.391415969312	-11695.752928168939	-10186.231646069891	50.84756929477334	284.0172410436912	3.572276268600289E-4	0.3158885386613506	1.8262710789100838	1.5894594227892906	2.608052581238024	4.878640724768712	5.554132955804602	76.18306575414022	-70.5191198865537	1969.741309753905
16000	-37542.06285596992	-37465.47031499873	-76.59254097118847	-15595.279226481423	-11691.912635064888	-10178.278453452423	51.75317757475933	293.93916381959554	3.572276268600289E-4	0.3158885386613506	1.8262710789100838	1.5894594227892906	3.0181049560696755	4.878640724768712	6.2634420595253	48.059969332245885	-70.5092186794122	1968.10307200173
17000	-37548.22556310007	-37471.55771424771	-76.66784885236406	-15586.927005981917	-11697.652603541204	-10186.978104724592	51.47471479275533	291.6863878940452	3.572276268600289E-4	0.28402611558926405	1.780696024175596	1.7083405691933904	3.0181049560696755	4.878640724768712	6.2634420595253	49.77350536769882	-70.54949333105358	1968.51694488585
18000	-37528.19513527107	-37448.17471143011	-80.0204238409567	-15593.010253649396	-11683.795103016939	-10171.36935476378	56.95919861239706	333.28113174743	2.966111770867741E-4	0.3232714413424026	1.780696024175596	1.6229694155321461	3.0181049560696755	4.878640724768712	6.2634420595253	83.73154250276062	-72.82604756319061	1962.2852966970365
19000	-37532.98269769452	-37452.574462480945	-80.40823521357667	-15591.864902132853	-11688.076564561718	-10172.632995786378	56.12156047402865	337.9621376930596	2.966111770867741E-4	0.3167132175939309	1.8091931110766044	1.6062405069962347	3.0181049560696755	4.878640724768712	6.2634420595253	78.74082175065652	-73.27531297248467	1963.3383483406615
20000	-37532.21858582943	-37451.09489515865	-81.1236906707887	-15589.650747948595	-11686.154112927923	-10175.290034282127	57.925664515995095	340.36639321807536	2.966111770867741E-4	0.30974599232388217	1.8091931110766044	1.6213964535378242	3.0181049560696755	4.878640724768712	6.2634420595253	42.095145310476674	-74.61699773066314	1962.021822658727
21000	-37505.94789869544	-37425.42088168412	-80.5270170113195	-15589.588594638384	-11662.12321918473	-10173.709067861006	55.829043684374696	328.89906295346907	2.966111770867741E-4	0.30974599232388217	1.7470923397431404	1.6889409876989014	3.0181049560696755	5.74422230379397	6.2634420595253	42.50186820838367	-73.7777082244811	1963.2078038172108
22000	-37506.95453934792	-37425.716636613375	-81.23790273454586	-15592.166155144772	-11662.692536772316	-10170.857944696287	58.48287761789112	343.66567657848157	2.966111770867741E-4	0.30974599232388217	1.8477078355277978	1.579505522627659	3.0181049560696755	5.74422230379397	6.2634420595253	94.88903001332925	-73.68543387680488	1961.6202477874526
23000	-37506.318376075906	-37425.35077404028	-80.96760203562506	-15586.228025211138	-11666.906865942216	-10172.215882886925	57.475115397770125	339.93702694602837	2.966111770867741E-4	0.30974599232388217	1.8477078355277978	1.579505522627659	3.0181049560696755	5.74422230379397	6.2634420595253	45.967926529786695	-74.13989737764999	1962.6740868203735
24000	-37463.902718120866	-37380.364163337086	-83.53855478377609	-15588.487456923118	-11618.558931380923	-10173.317775033043	56.6358891453704	342.6792057665411	2.966111770867741E-4	0.30974599232388217	1.8733707084151632	1.551593038495953	3.0181049560696755	9.757172117522948	6.2634420595253	117.43658993783248	-74.89956881737042	1961.9744558835896
25000	-37451.86663061793	-37368.880969769794	-82.98566084813666	-15584.799431358615	-11604.818846745742	-10179.262691665435	56.599948515640506	335.05885285019184	2.966111770867741E-4	0.2703849809673924	1.8008544866998368	1.7160888498667268	3.0181049560696755	11.756736847031906	6.2634420595253	107.72911699665796	-74.08292839919594	1962.359346170005
26000	-37446.625373179486	-37364.35070886822	-82.27466431126479	-15588.25842551992	-11605.43425893259	-10170.65802441571	57.88189727860807	343.0496020614045	2.966111770867741E-4	0.31415294106523517	1.8191124510398105	1.601021057718367	3.0181049560696755	11.756736847031906	6.925210645830829	85.31216689465681	-73.44791094772398	1961.4761269175217
27000	-37451.93795067838	-37369.73751369444	-82.2004369839393	-15592.841729142125	-11605.282765578051	-10171.613018974262	58.85015364931104	349.73563135545277	2.966111770867741E-4	0.31415294106523517	1.8191124510398105	1.601021057718367	3.0181049560696755	11.756736847031906	7.625927558224928	59.20783745913411	-73.58190096316879	1960.7192503863296
28000	-37443.33241901633	-37356.72956505389	-86.60285396244896	-15581.811705176846	-11605.016103477661	-10169.901756399377	66.35179906319365	418.06604803745125	2.391274126365992E-4	0.29879573095514467	1.8148653776834607	1.6390472810082821	3.0181049560696755	11.756736847031906	7.625927558224928	86.23843817948203	-76.79132240067904	1953.1283587721073
29000	-37431.458312772425	-37343.32042689241	-88.13788588001616	-15574.682996816413	-11602.958514696324	-10165.678915379676	67.55897645286797	425.95622791324365	2.391274126365992E-4	0.29879573095514467	1.8103657006374714	1.6439414004116406	3.400604147773849	11.756736847031906	7.625927558224928	57.250160390772365	-78.6041694250919	1951.1537507346682
30000	-37447.339960166246	-37359.370129517054	-87.96983064918882	-15581.669426653734	-11607.543809600656	-10170.156893262663	67.61426573142015	414.08220013934067	2.391274126365992E-4	0.3222217862113388	1.7440245667726542	1.6651388344423	3.400604147773849	11.756736847031906	7.625927558224928	133.95517370695228	-77.58603941887043	1952.5639990022928
31000	-37436.3121836146	-37351.445730599065	-84.86645301553413	-15575.646261298964	-11605.361459192822	-10170.43801010728	59.629789034096916	360.0752720538796	2.7400638409480883E-4	0.28184630036418684	1.8947713063844185	1.5890072271254667	3.400604147773849	11.756736847031906	7.625927558224928	43.31463547979336	-76.1495869838795	1959.1203867474774
32000	-37440.37042410569	-37357.462562717934	-82.90786138775427	-15579.9353967818	-11606.317740266364	-10171.20942566977	59.75613924794189	353.9185461024442	2.7400638409480883E-4	0.29529520875866316	1.8060243691827134	1.656278050608791	3.400604147773849	11.756736847031906	7.625927558224928	58.757050984723435	-73.88607477325705	1960.8560437319813
33000	-37435.25168644819	-37351.796694042285	-83.45499240590541	-15578.29171671901	-11604.115267178402	-10169.389710144875	61.13912446484098	367.3189726497455	2.7400638409480883E-4	0.29529520875866316	1.8029137174416408	1.659661382542945	3.400604147773849	11.756736847031906	7.625927558224928	70.80861157244625	-74.24663632831003	1957.9722165849746
