#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:tree" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:tree" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:tree" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:tree" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:tree" spec="beast.base.evolution.tree.Tree">
#                    <trait dateFormat="yyyy-M-dd" id="dateTrait.t:tree" spec="beast.base.evolution.tree.TraitSet" traitname="date">
#                                    HQ613402|034-KS|DRC|2008-12-31=2008-12-31,
#HQ613403|M-M|DRC|2007-08-31=2007-08-31,
#KC242791|Bonduni|DRC|1977-06=1977-06-15,
#KR063671|Yambuku-Mayinga|DRC|1976-10-01=1976-10-01,
#KC242792|Gabon|Gabon|1994-12-27=1994-12-27,
#KC242793|1Eko|Gabon|1996-02=1996-02-15,
#KC242794|2Nza|Gabon|1996-10-27=1996-10-27,
#KU182905|Kikwit-9510621|DRC|1995-05-04=1995-05-04,
#KP271018|Lomela-Lokolia16|DRC|2014-08-20=2014-08-20,
#MH733477|BIK009-Bikoro|DRC|2018-05-10=2018-05-10,
#MH613311|Muembe.1|DRC|2017-05-07=2017-05-07,
#MK007330|18FHV090-Beni|DRC|2018-07-28=2018-07-28,
#KC242800|Ilembe|Gabon|2002-02-23=2002-02-23,
#KF113529|Kelle_2|COG|2003-10=2003-10-15,
#KJ660347|Makona-Gueckedou-C07|Guinea|2014-03-20=2014-03-20                
#                                        <taxa id="TaxonSet.EBOV_reference_set_15_ig" spec="beast.base.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.EBOV_reference_set_15_ig"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.2" meanInRealSpace="true" name="distr">
#                <parameter estimate="false" id="RealParameter.11" name="M" spec="beast.base.inference.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.12" lower="0.0" name="S" spec="beast.base.inference.parameter.RealParameter" upper="5.0">0.5</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="KappaPrior.s:EBOV_reference_set_15_cds_1,2" name="distribution">
#            <parameter id="kappa.s:EBOV_reference_set_15_cds_1,2" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1..EBOV_reference_set_15_cds_1,2" name="distr">
#                <parameter estimate="false" id="RealParameter.8..EBOV_reference_set_15_cds_1,2" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.9..EBOV_reference_set_15_cds_1,2" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="KappaPrior.s:EBOV_reference_set_15_cds_3" name="distribution">
#            <parameter id="kappa.s:EBOV_reference_set_15_cds_3" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1..EBOV_reference_set_15_cds_3" name="distr">
#                <parameter estimate="false" id="RealParameter.8..EBOV_reference_set_15_cds_3" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.9..EBOV_reference_set_15_cds_3" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="KappaPrior.s:EBOV_reference_set_15_ig" name="distribution">
#            <parameter id="kappa.s:EBOV_reference_set_15_ig" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.8" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.9" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:tree" name="distribution" x="@popSize.t:tree">
#            <OneOnX id="OneOnX.4" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@EBOV_reference_set_15_ig" id="treeLikelihood.EBOV_reference_set_15_ig" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <siteModel id="SiteModel.s:EBOV_reference_set_15_ig" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:EBOV_reference_set_15_ig" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:EBOV_reference_set_15_ig" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:EBOV_reference_set_15_ig" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:EBOV_reference_set_15_ig" kappa="@kappa.s:EBOV_reference_set_15_ig" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@EBOV_reference_set_15_ig" id="empiricalFreqs.s:EBOV_reference_set_15_ig" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:clock" id="treeLikelihood.EBOV_reference_set_15_cds_1,2" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <data filter="1::3,2::3" id="EBOV_reference_set_15_cds_1,2" spec="beast.base.evolution.alignment.FilteredAlignment">
#            </data>
#            <siteModel id="SiteModel.s:EBOV_reference_set_15_cds_1,2" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:EBOV_reference_set_15_cds_1,2" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:EBOV_reference_set_15_cds_1,2" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:EBOV_reference_set_15_cds_1,2" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:EBOV_reference_set_15_cds_1,2" kappa="@kappa.s:EBOV_reference_set_15_cds_1,2" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@EBOV_reference_set_15_cds_1,2" id="empiricalFreqs.s:EBOV_reference_set_15_cds_1,2" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:clock" id="treeLikelihood.EBOV_reference_set_15_cds_3" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <data data="@EBOV_reference_set_15_cds" filter="3::3" id="EBOV_reference_set_15_cds_3" spec="beast.base.evolution.alignment.FilteredAlignment"/>
#            <siteModel id="SiteModel.s:EBOV_reference_set_15_cds_3" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:EBOV_reference_set_15_cds_3" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:EBOV_reference_set_15_cds_3" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:EBOV_reference_set_15_cds_3" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:EBOV_reference_set_15_cds_3" kappa="@kappa.s:EBOV_reference_set_15_cds_3" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@EBOV_reference_set_15_cds_3" id="empiricalFreqs.s:EBOV_reference_set_15_cds_3" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.cds_1,2	treeLikelihood.cds_3	treeLikelihood.ig	Tree.height	Tree.treeLength	clockRate	mutationRate.cds_1,2	mutationRate.cds_3	mutationRate.ig	kappa.cds_1,2	kappa.cds_3	kappa.ig	popSize	CoalescentConstant
0	-343286.1060783859	-343153.4494769884	-132.656601397492	-176721.07838572696	-88195.07123223126	-78237.29985903016	42.79481214274945	56.276965894090125	1.0	1.0	1.0	1.0	2.0	2.0	2.0	0.3	-29.119409119148088
1000	-41423.33434606139	-41391.73615703977	-31.598189021620165	-16071.689889445108	-13313.28734084609	-12006.758926748575	44.560659595977185	79.17841189604488	0.0014627760203701778	0.3493197441147533	1.2556465227499158	2.137381432427641	2.0	2.168682830450669	0.4954727973370546	2.0635467928098774	-31.49969156995353
2000	-38792.746617538694	-38740.08923560768	-52.65738193101395	-15725.597236212116	-12158.763687614874	-10855.72831178069	42.941224679034335	138.29346918473064	6.753500751406431E-4	0.3493197441147533	1.8429607907431511	1.4985831085752546	2.0	2.168682830450669	0.7635357716372504	17.76288418087773	-51.52548305054752
3000	-38484.55140709006	-38425.88988491212	-58.66152217794175	-15712.83359704616	-12097.725315473404	-10615.330972392554	41.84884403698041	160.46198357277677	7.070543860569803E-4	0.3493197441147533	1.8429607907431511	1.4985831085752546	2.0	2.168682830450669	1.255655973253059	22.21233894421012	-57.13271733465165
4000	-38233.29251523183	-38171.275539396	-62.01697583582446	-15695.803441037711	-12105.994177811532	-10369.47792054676	42.92188048068432	171.40907228608626	4.890788864023563E-4	0.3493197441147533	1.8429607907431511	1.4985831085752546	2.0	2.168682830450669	5.930094536044809	28.15033818452786	-58.46514610788912
5000	-37824.69761061953	-37753.450977196604	-71.24663342292497	-15650.764838915122	-11910.78020291117	-10191.905935370312	45.95143403802741	228.39498486335776	4.890788864023563E-4	0.3493197441147533	1.8429607907431511	1.4985831085752546	2.0	2.168682830450669	5.930094536044809	22.69474458944851	-67.91022968136303
6000	-37811.55303713842	-37741.95753249917	-69.59550463925406	-15638.46198107423	-11910.233449658277	-10193.26210176666	46.21792784465283	229.4575873352373	4.890788864023563E-4	0.3493197441147533	1.8429607907431511	1.4985831085752546	2.2714273382107595	2.168682830450669	5.930094536044809	45.00094930535093	-65.46709922276979
7000	-37796.19593068141	-37724.75715591035	-71.43877477105583	-15630.336445489225	-11901.916948921044	-10192.503761500086	46.578715401911616	233.90001705474734	4.6302910206506647E-4	0.3493197441147533	1.706687294759851	1.6468023594323435	2.2714273382107595	2.168682830450669	12.925350244866351	39.65342999134375	-65.99400877959668
8000	-37785.78969179162	-37712.892183282405	-72.89750850921905	-15626.838497210694	-11902.997792270593	-10183.05589380112	47.123158356482655	242.45748456978964	4.0166658403618846E-4	0.3493197441147533	1.706687294759851	1.6468023594323435	2.2714273382107595	2.168682830450669	12.925350244866351	49.13642903554711	-66.9732909993452
9000	-37781.682699983336	-37708.2452436042	-73.43745637913709	-15620.626731041913	-11901.58621845253	-10186.032294109757	47.07971165786328	249.31847938350495	4.0166658403618846E-4	0.3493197441147533	1.706687294759851	1.6468023594323435	2.2714273382107595	2.168682830450669	12.925350244866351	40.4158845165875	-67.70861667572113
10000	-37739.45497355294	-37665.42139250237	-74.03358105057464	-15626.52221482091	-11853.167393622716	-10185.731784058748	49.22044320289281	261.2722903121498	4.0166658403618846E-4	0.3493197441147533	1.798758006773756	1.5466607151447989	2.2714273382107595	2.4593697081791626	12.925350244866351	43.58530644670045	-68.11657993470078
11000	-37725.307810813654	-37651.271518824906	-74.03629198874482	-15612.006497556249	-11853.042115828606	-10186.222905440049	48.91682714015989	255.5887373774121	4.0166658403618846E-4	0.2762088466220168	1.798758006773756	1.7057003343704011	2.4962653482344885	2.4593697081791626	12.925350244866351	54.545808571739215	-67.80858062783588
12000	-37728.72928562376	-37653.30277295869	-75.4265126650729	-15598.598804263245	-11863.858103667098	-10190.84586502835	47.754871858607565	256.265118080202	4.0166658403618846E-4	0.2762088466220168	1.798758006773756	1.7057003343704011	2.6332078503358916	2.4593697081791626	12.925350244866351	67.9841344366081	-68.92716033741067
13000	-37722.2091558184	-37648.629322196124	-73.57983362227269	-15605.862821869694	-11853.423383184294	-10189.343117142138	48.98041457811885	255.68593660368245	4.0166658403618846E-4	0.2762088466220168	1.798758006773756	1.7057003343704011	2.6332078503358916	2.4593697081791626	12.925350244866351	46.52956123093058	-67.4596678194533
14000	-37700.252816743225	-37622.9804082175	-77.27240852572164	-15599.086015626517	-11847.47231819236	-10176.422074398624	53.284730020966336	293.6971754022531	3.2785298287528247E-4	0.2762088466220168	1.798758006773756	1.7057003343704011	2.6332078503358916	2.4593697081791626	11.263011026867025	70.3383397896817	-70.48925143820888
15000	-37606.777589828576	-37525.77264789973	-81.00494192884834	-15596.916208960134	-11783.538452900264	-10145.31798603933	63.21123468935247	363.02167019990975	2.884831977156744E-4	0.31145218548232334	1.8367087934170507	1.5877572257938788	2.6332078503358916	2.748939691193459	9.034952744552449	78.8137779946168	-73.9937842459927
16000	-37592.213118882784	-37510.92452920487	-81.28858967790912	-15591.850489389615	-11777.617715209384	-10141.456324605877	64.77700838549396	371.0882306079301	2.884831977156744E-4	0.31145218548232334	1.858784172679915	1.563746715509995	2.8574127535973903	2.748939691193459	9.034952744552449	79.41295843189842	-74.1876707055585
17000	-37565.57822741843	-37481.108320904335	-84.46990651409223	-15580.201806555015	-11767.115059743031	-10133.79145460629	72.70007052819734	423.2796265270217	2.3515370180392074E-4	0.31145218548232334	1.8274636817539052	1.5978127653169087	2.8574127535973903	2.748939691193459	8.380901511009084	102.43219590567709	-76.45222910885009
18000	-37523.190948512914	-37438.73117015677	-84.45977835614536	-15578.24507965188	-11727.891332294028	-10132.59475821086	73.80134546629077	432.59392561734035	2.3515370180392074E-4	0.31145218548232334	1.8274636817539052	1.5978127653169087	2.8574127535973903	3.1917818740680444	8.574276294437961	88.67254838739115	-76.38936086053337
19000	-37531.33608078132	-37446.62802611913	-84.70805466219633	-15582.601187823362	-11730.563191590942	-10133.463646704828	74.44730078152156	436.637600884945	2.3515370180392074E-4	0.28432137697530235	1.8817252987679471	1.5978127653169087	2.8574127535973903	3.1917818740680444	9.100957899721253	79.86019817422118	-76.63773149806582
20000	-37517.436671157135	-37428.90312495515	-88.53354620198704	-15579.133302207572	-11721.292315512132	-10128.47750723544	80.83848920561803	481.6756582197435	2.082519715802348E-4	0.28432137697530235	1.8817252987679471	1.5978127653169087	2.8574127535973903	3.1917818740680444	9.100957899721253	150.19240709530382	-79.28086107801984
21000	-37449.30124775458	-37361.25478666943	-88.04646108514928	-15562.83394373914	-11673.00500310764	-10125.415839822646	92.04143725880388	507.682610579464	2.082519715802348E-4	0.2928895397479805	1.8747125419977602	1.5868017630010975	3.3822061477584446	3.961669277280364	9.100957899721253	117.71647775070795	-78.60108309674987
22000	-37420.95258268748	-37330.65773931077	-90.29484337671099	-15564.46663162414	-11638.519468622962	-10127.671639063672	101.61623658607004	565.7269846913412	1.8693938738820963E-4	0.2928895397479805	1.745527911973466	1.7273107368575957	3.3822061477584446	4.521559285651818	7.789711549037176	92.47360399148488	-80.65036522850868
23000	-37396.8350407922	-37305.49676519343	-91.33827559877125	-15571.565775494371	-11614.857406595185	-10119.073583103875	102.00587696719069	571.9578200497956	1.7076106468618971E-4	0.2928895397479805	1.8344235903477448	1.6306224501295365	3.3822061477584446	5.244767800414295	10.58172320199659	104.75375796361772	-80.33481689377697
24000	-37322.20887951588	-37227.36670384504	-94.84217567083893	-15565.685589788827	-11539.441827194525	-10122.239286861688	104.45011558647116	582.4059771241828	1.7076106468618971E-4	0.3031244758240769	1.8099727338879545	1.6349524081121087	3.3822061477584446	14.015143524828211	10.58172320199659	178.32889061654694	-81.60119991694292
25000	-37319.67326020966	-37226.230654115134	-93.4426060945238	-15567.742015022191	-11538.323452207536	-10120.165186885404	108.61926671124824	583.9887888275751	1.7076106468618971E-4	0.3031244758240769	1.7953921638741341	1.650811113056338	3.3822061477584446	14.015143524828211	9.54853938957207	82.25704751565736	-81.16414078902962
26000	-37317.19858594389	-37224.223780461005	-92.97480548288164	-15564.031619815345	-11538.856151838143	-10121.336008807517	102.22037770593921	570.1006505201822	1.7076106468618971E-4	0.276223321477952	1.849194472566384	1.650811113056338	3.3822061477584446	14.015143524828211	9.54853938957207	100.5741187375938	-80.49529429188692
27000	-37321.91155257313	-37227.8411460562	-94.07040651693606	-15565.839293151985	-11535.687172034755	-10126.31468086946	107.71821065814967	587.986203116878	1.7076106468618971E-4	0.2952911404638716	1.8205709292739134	1.640465186746276	3.3822061477584446	14.015143524828211	9.54853938957207	155.57520920246455	-81.15466100633836
28000	-37310.55410081264	-37216.098354736074	-94.45574607656354	-15557.326940521247	-11535.84502549052	-10122.926388724305	110.70832358690697	598.715149291537	1.666805142546457E-4	0.2952911404638716	1.8205709292739134	1.640465186746276	3.7887437738719365	20.26906060273771	8.10823477297484	90.43083150437782	-81.29977246251934
29000	-37313.351553683824	-37213.56606945138	-99.78548423244843	-15559.043064354435	-11535.73305780286	-10118.78994729409	134.297974052167	739.9670505815373	1.3867669688865343E-4	0.3093103016416803	1.8894315699403341	1.5350720462509644	3.7887437738719365	20.26906060273771	8.006064174297654	105.31099646459687	-85.38871644345294
